CES-ID,MSW05_Binomial,TreeTipNamePartial,UphamTreeName.full,Suborder,White,White-tips,Black-tips,Contrasting,Tufts,Naked,Fluffy,Tail_length,Prehen-Bin,Fatty,Autotomy,Mean_Annual_Temp ,Noc,Di,Crep,SocialGrpSize,Litter_size,Hib,A,F,Q,T,shade_score,Openness-Score,Mass,PrecipVar,SnakeThreat,OwlThreat,RaptorThreatNonOwl
14389,Oligoryzomys fornesi,Oligoryzomys_fornesi,Oligoryzomys_fornesi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,138.96,0,0,0,23.15524342,1,0,0,1,NA,NA,0,0,0,1,0.325,0.6,14,68.08658363,73.70253165,7.313291139,19.50949367
14390,Oligoryzomys fulvescens,Oligoryzomys_fulvescens,Oligoryzomys_fulvescens_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,120.73,0,0,0,24.73171976,1,0,0,1,4.95,0,1,0,0,1,0.75,0.1,25,58.58523405,51.01457726,5.995626822,13.64285714
14391,Oligoryzomys griseolus,Oligoryzomys_griseolus,Oligoryzomys_griseolus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,130.43,0,0,0,13.26927142,1,0,0,1,NA,NA,0,0,0,1,0.55,0.45,25.2,45.6629286,62.93103448,7.137931034,15.51724138
14392,Oligoryzomys longicaudatus,Oligoryzomys_longicaudatus,Oligoryzomys_longicaudatus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,119.59,0,0,0,9.58133149,1,0,0,1,4.77,0,0,0,0,1,0.433,0.533333333,27,43.28465575,2.085020243,2.16194332,6.481781377
14396,Oligoryzomys microtis,Oligoryzomys_microtis,Oligoryzomys_microtis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,1,1,1,113.07,0,0,0,25.65265218,1,0,0,1,4,0,0,0,0,1,0.7,0.333333333,22.5,56.04686962,96.33595801,8.632545932,19.85564304
14400,Oligoryzomys nigripes,Oligoryzomys_nigripes,Oligoryzomys_nigripes_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,128.35,0,0,0,21.16008166,1,0,0,1,3.59,0,0,0,0,1,0.42,0.52,NA,NA,NA,NA,NA
14402,Oligoryzomys stramineus,Oligoryzomys_stramineus,Oligoryzomys_stramineus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,126.52,0,0,0,23.4003415,1,0,0,1,4.5,NA,NA,NA,NA,NA,0.425,0.5,25,83.91902375,68.30645161,6.064516129,18.69354839
14404,Oligoryzomys vegetus,Oligoryzomys_vegetus,Oligoryzomys_vegetus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,133.89,0,0,0,16.14450605,1,0,0,1,NA,NA,NA,NA,NA,NA,0.95,0.1,15,56.14330645,31.3125,3.75,8.375
14406,Ondatra zibethicus,Ondatra_zibethicus,Ondatra_zibethicus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,81.8,0,0,0,2.520278764,1,0,1,3,6.55,0,0,0,1,1,0.083,0.2,1065.7,50.7006205,3.881287971,5.858809235,8.850060753
14407,Onychomys arenicola,Onychomys_arenicola,Onychomys_arenicola_CRICETIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,53.44,0,1,0,16.99953231,1,0,0,1,4.5,0,0,1,0,1,0.15,0.85,30,82.54652099,21.93793103,7.565517241,13.6137931
14408,Onychomys leucogaster,Onychomys_leucogaster,Onychomys_leucogaster_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,41.74,0,1,0,9.470267844,1,0,0,1,3.84,0,0,1,0,1,0.25,0.775,27.9,52.24033806,11.11848958,6.881510417,11.51041667
14409,Onychomys torridus,Onychomys_torridus,Onychomys_torridus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,50.8,0,1,0,16.86379138,1,0,0,1,3.3,0,0,1,0,1,0.2,0.75,25,62.43911038,12.26984127,5.756613757,9.634920635
14335,Nephelomys albigularis,Nephelomys_albigularis,Nephelomys_albigularis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,121.97,0,0,0,20.658,1,1,1,3,3.4,0,0,0,1,1,1,0.1,60.5,52.74316086,45.75539568,5,12.03597122
14123,handleyomys alfaroi,Handleyomys_alfaroi,Handleyomys_alfaroi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,96.94,0,0,0,21.621,1,1,1,1,3.59,NA,0,0,0,1,0.833,0.1,33.3,64.27104972,31.96197719,5.015209125,11.28136882
14622,Sooretamys angouya,Sooretamys_angouya,Sooretamys_angouya_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,117.65,0,0,0,20.468,1,1,1,NA,NA,NA,1,0,0,1,0.43,0.5,100.3,47.82614135,68.69343066,8.821167883,20.2189781
14336,Nephelomys auriventer,Nephelomys_auriventer,Nephelomys_auriventer_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,112.14,0,0,0,18.069,1,1,1,NA,NA,0,0,0,0,1,0.56,0.4,117.5,56.46544038,52.35714286,6.357142857,14.42857143
14410,Oreoryzomys balneator,Oreoryzomys_balneator,Oreoryzomys_balneator_CRICETIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,146.58,0,0,0,15.944,1,1,1,NA,NA,NA,0,0,0,1,1,0.1,60.5,71.22505625,45.75,4.9,12.6
14676,Transandinomys bolivaris,Transandinomys_bolivaris,Transandinomys_bolivaris_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,91.67,0,0,0,24.098,1,1,1,1,3.23,NA,0,0,0,1,0.63,0.133333333,60.5,53.57467038,27.07476636,3.420560748,8.700934579
14337,Nephelomys caracolus,Nephelomys_caracolus,Nephelomys_caracolus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,114.89,0,0,0,NA,1,1,1,NA,NA,NA,0,0,0,1,1,0.1,93,59.31453202,39.75,7.5,17.125
14124,handleyomys chapmani,Handleyomys_chapmani,Handleyomys_chapmani_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,90.04,0,0,0,21.11,1,1,1,1,NA,NA,0,0,0,1,1,0.1,50,86.95847649,20.45945946,6.810810811,12.27027027
14413,Oryzomys couesi,Oryzomys_couesi,Oryzomys_couesi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,109.68,0,0,0,23.45333538,1,1,1,1,3.63,0,0,0,1,1,0.267,0.2,69.3,79.32688205,19.92520776,4.398891967,8.894736842
14339,Nephelomys devius,Nephelomys_devius,Nephelomys_devius_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,117.19,0,0,0,24.961,1,1,1,NA,NA,NA,0,0,0,1,1,0.1,150,56.58383606,32.64285714,3.714285714,8.142857143
14414,Oryzomys dimidiatus,Oryzomys_dimidiatus,Oryzomys_dimidiatus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,92.59,0,0,0,25.84013473,1,1,1,1,NA,NA,0,0,1,1,0.433,0.366666667,46,66.12771134,31.83333333,3.833333333,10.16666667
14098,Euryoryzomys emmonsae,Euryoryzomys_emmonsae,Euryoryzomys_emmonsae_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,112.59,0,0,0,NA,1,1,1,NA,NA,NA,0,0,0,1,0.9,0.1,72,71.36438386,100.5555556,7.746031746,20.01587302
13887,Aegialomys galapagoensis,Aegialomys_galapagoensis,Aegialomys_galapagoensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,113.57,0,0,0,NA,1,1,1,1,NA,0,0,0,0,1,0.45,0.5,115.5,84.44485652,0.25,0,0
14416,Oryzomys gorgasi,Oryzomys_gorgasi,Oryzomys_gorgasi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,103.25,0,0,0,26.20356909,1,1,1,NA,NA,NA,0,0,1,1,0.267,0.342857143,NA,NA,NA,NA,NA
14259,Mindomys hammondi,Mindomys_hammondi,Mindomys_hammondi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,101.5,0,0,0,18.887,1,1,1,NA,NA,NA,0,0,0,1,0.967,0.1,60.5,59.13754858,49.83333333,6.333333333,15.16666667
14340,Nephelomys keaysi,Nephelomys_keaysi,Nephelomys_keaysi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,121.72,0,0,0,15.643,1,1,1,NA,NA,0,0,0,0,1,0.95,0.1,163.2,69.91785939,62.52380952,5.476190476,13.83333333
14099,Euryoryzomys lamia,Euryoryzomys_lamia,Euryoryzomys_lamia_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,96.36,0,0,0,20.786,1,1,1,NA,NA,NA,0,0,0,1,0.35,0.35,60.5,82.66434475,92.81081081,7.756756757,19.48648649
14140,Hylaeamys laticeps,Hylaeamys_laticeps,Hylaeamys_laticeps_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,1,1,1,86.82,0,0,0,24.229,1,1,1,NA,NA,NA,0,0,0,1,0.9,0.1,70.7,63.59850071,64.1969697,7.712121212,19.51515152
14100,Euryoryzomys legatus,Euryoryzomys_legatus,Euryoryzomys_legatus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,106.47,0,0,0,18.751,1,1,1,NA,NA,NA,0,0,0,0,0.95,0.1,61.5,91.33919072,43.70588235,5.117647059,13.08823529
14341,Nephelomys levipes,Nephelomys_levipes,Nephelomys_levipes_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,119.71,0,0,0,13.365,1,1,1,NA,NA,NA,0,0,0,1,1,0.1,112.8,72.3311957,54.88888889,5,12.36507937
14101,Euryoryzomys macconnelli,Euryoryzomys_macconnelli,Euryoryzomys_macconnelli_CRICETIDAE_RODENTIA,Myomorpha,NA,0,0,0,0,1,0,101.01,0,0,0,25.423,1,1,1,1,NA,NA,0,0,0,1,0.95,0.1,58,48.12442739,88.54559748,7.522012579,17.47798742
14019,Cerradomys maracajuensis,Cerradomys_maracajuensis,Cerradomys_maracajuensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,122.46,0,0,0,NA,1,1,1,NA,NA,0,NA,NA,NA,NA,0.3,0.257142857,91.1,63.11858903,90.00574713,8.712643678,21.79885057
14020,Cerradomys marinhus,Cerradomys_marinhus,Cerradomys_marinhus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,123.49,0,0,0,NA,1,1,1,NA,NA,0,0,0,0,1,0.267,0.633333333,130,87.36176464,78.22222222,6.777777778,20.22222222
14141,Hylaeamys megacephalus,Hylaeamys_megacephalus,Hylaeamys_megacephalus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,95.8,0,0,0,NA,1,1,1,1,3.72,0,0,0,0,1,0.7,0.333333333,57.8,61.68280485,91.10648715,8.126070991,19.48959608
14128,handleyomys melanotis,Handleyomys_melanotis,Handleyomys_melanotis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,114.15,0,0,0,20.643,1,1,1,1,3.88,NA,0,0,0,1,0.6,0.1,50,109.3532272,9.75,3.882352941,5.852941176
14343,Nephelomys meridensis,Nephelomys_meridensis,Nephelomys_meridensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,115.93,0,0,0,NA,1,1,1,1,NA,0,0,0,0,1,1,0.1,99.3,53.82746119,44.15384615,7.769230769,15.76923077
14102,Euryoryzomys nitidus,Euryoryzomys_nitidus,Euryoryzomys_nitidus_CRICETIDAE_RODENTIA,Myomorpha,NA,0,0,0,0,1,0,100.74,0,0,0,NA,1,1,1,1,NA,NA,0,0,0,1,0.733,0.333333333,55.2,55.94256675,81.63876652,7.524229075,18.63436123
14418,Oryzomys palustris,Oryzomys_palustris,Oryzomys_palustris_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,92.37,0,0,0,16.8944957,1,1,1,1,4.08,0,0,1,1,1,0.27,0.581818182,53.9,24.77730017,19.03370787,5.393258427,6.786516854
14143,Hylaeamys perenensis,Hylaeamys_perenensis,Hylaeamys_perenensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,99.2,0,0,0,NA,1,1,1,1,NA,0,0,0,0,1,0.483,0.355555556,60.6,37.82915866,94.53559322,7.647457627,17.65084746
14093,Eremoryzomys polius,Eremoryzomys_polius,Eremoryzomys_polius_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,121.79,0,0,0,24.651,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.63,0.24,60.5,72.89166527,42.57142857,3.142857143,9.285714286
14129,handleyomys rhabdops,Handleyomys_rhabdops,Handleyomys_rhabdops_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,120.08,0,0,0,20.998,1,1,1,1,NA,NA,0,0,0,1,1,0.1,33,81.58896781,30.2,6.066666667,13.4
14130,handleyomys rostratus,Handleyomys_rostratus,Handleyomys_rostratus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,112.5,0,0,0,24.437,1,1,1,1,3.5,0,0,0,0,1,0.5,0.566666667,43.5,77.02916771,20.63157895,4.415204678,9.561403509
14103,Euryoryzomys russatus,Euryoryzomys_russatus,Euryoryzomys_russatus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,101.08,0,0,0,19.846,1,1,1,1,NA,0,0,0,0,1,0.9,0.1,60.5,46.61848562,73.24401914,9.306220096,20.61722488
14131,handleyomys saturatior,Handleyomys_saturatior,Handleyomys_saturatior_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,117.62,0,0,0,22.117,1,1,1,1,NA,NA,0,0,0,1,1,0.1,26.5,78.75904959,29.48780488,5.195121951,11.48780488
14021,Cerradomys scotti,Cerradomys_scotti,Cerradomys_scotti_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,110.78,0,0,0,NA,1,1,1,NA,NA,NA,0,0,0,0,0.392,0.675,37,57.2271582,87.33333333,7.666666667,23.83333333
14022,Cerradomys subflavus,Cerradomys_subflavus,Cerradomys_subflavus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,118.42,0,0,0,22.641,1,1,1,NA,4.37,NA,0,0,0,1,0.683,0.45,96.4,79.48852643,69.9389313,6.450381679,18.19465649
14677,Transandinomys talamancae,Transandinomys_talamancae,Transandinomys_talamancae_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,94.83,0,0,0,24.458,1,1,1,1,3.9,0,0,0,0,1,0.767,0.333333333,55,58.06157814,31.99444444,4.494444444,10.62222222
14144,Hylaeamys tatei,Hylaeamys_tatei,Hylaeamys_tatei_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,123.92,0,0,0,NA,1,1,1,NA,NA,NA,0,0,0,1,0.9,0.1,78.4,67.01443068,43.66666667,6.5,13.83333333
13889,Aegialomys xanthaeolus,Aegialomys_xanthaeolus,Aegialomys_xanthaeolus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,136.744,0,0,0,12.008,1,1,1,NA,NA,NA,0,0,0,1,0.3,0.636363636,79.8,81.6566695,17.47524752,2.138613861,5.079207921
14145,Hylaeamys yunganus,Hylaeamys_yunganus,Hylaeamys_yunganus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,89.02,0,0,0,24.68,1,1,1,NA,2.33,0,0,0,0,1,0.6,0.45,60.5,52.2642575,89.71350614,7.759890859,18.08594816
14420,Osgoodomys banderanus,Osgoodomys_banderanus,Osgoodomys_banderanus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,87.35,0,0,0,22.55399717,1,0,0,NA,1.68,0,0,0,0,1,0.6,0.1,50,111.2648971,11.28333333,5.05,6.766666667
14421,Otonyctomys hatti,Otonyctomys_hatti,Otonyctomys_hatti_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,90.78,0,1,0,25.63201612,1,0,0,NA,1.88,0,1,0,0,0,0.9,0.1,36.2,61.44648452,24.56818182,4.090909091,10.90909091
14422,Ototylomys phyllotis,Ototylomys_phyllotis,Ototylomys_phyllotis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,98.26,0,0,0,24.61442604,1,0,0,1,2.2,0,1,0,0,1,0.833,0.1,120,70.76827708,25.6984127,4.293650794,10.33333333
14423,Oxymycterus amazonicus,Oxymycterus_amazonicus,Oxymycterus_amazonicus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,62.85,0,0,0,25.85750694,0,1,0,1,NA,NA,0,1,0,1,0.9,0.1,25.2,63.00378605,105.3986014,8.93006993,19.00699301
14424,Oxymycterus caparoae,Oxymycterus_caparoae,Oxymycterus_caparoae_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,73.9,0,0,0,19.49693626,0,1,0,1,NA,NA,0,0,0,1,1,0.1,66.4,71.11742033,80.5625,9.875,22.8125
14426,Oxymycterus dosytrichos,Oxymycterus_dasytrichus,Oxymycterus_dasytrichus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,76.4,0,0,0,21.52014304,1,1,1,1,NA,0,0,0,0,1,0.475,0.25,NA,NA,NA,NA,NA
14429,Oxymycterus delator,Oxymycterus_delator,Oxymycterus_delator_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,65.74,0,0,0,22.07896649,0,1,0,1,NA,0,0,0,0,1,0.35,0.56,81.5,40.34033127,77.19512195,9.682926829,22.90243902
14430,Oxymycterus hiska,Oxymycterus_hiska,Oxymycterus_hiska_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,75.34,0,0,0,18.19985425,0,1,0,1,NA,NA,0,0,0,1,0.936,0.216666667,12.3,71.53012916,60.13793103,5.172413793,13.55172414
14431,Oxymycterus hucucha,Oxymycterus_hucucha,Oxymycterus_hucucha_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,70.19,0,0,0,19.65415887,0,1,0,1,NA,NA,0,0,0,1,0.936,0.163636364,68,68.47829889,68,7.125,16.875
14432,Oxymycterus inca,Oxymycterus_inca,Oxymycterus_inca_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,64.89,0,0,0,23.90407831,0,1,0,1,NA,NA,0,0,0,1,0.449,0.507692308,35,65.34633574,74.02083333,7.09375,17.73958333
14433,Oxymycterus josei,Oxymycterus_josei,Oxymycterus_josei_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,60.88,0,0,0,16.71182635,0,1,0,1,NA,NA,NA,NA,NA,NA,0.311,0.457142857,66.4,11.22467136,18.08333333,4.416666667,8.5
14435,Oxymycterus nasutus,Oxymycterus_nasutus,Oxymycterus_nasutus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,72.44,0,0,0,18.12749702,0,1,0,1,NA,0,0,1,0,1,0.2,0.4,68,18.91992673,51.71538462,8.992307692,17.47692308
14438,Oxymycterus paramensis,Oxymycterus_paramensis,Oxymycterus_paramensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,75.09,0,0,0,15.65686056,1,1,1,1,NA,NA,0,1,0,1,0.733,0.24,NA,NA,NA,NA,NA
14439,Oxymycterus quaestor,Oxymycterus_quaestor,Oxymycterus_quaestor_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,76.19,0,0,0,20.17627775,0,1,0,1,NA,0,0,0,0,1,0.6,0.366666667,75.5,49.20517781,86.40789474,10.17763158,21.86842105
14440,Oxymycterus rufus,Oxymycterus_rufus,Oxymycterus_rufus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,64.48,0,0,0,17.43955696,0,1,0,1,2.51,0,0,1,0,1,0.3,0.8,75.4,42.83329402,26.43902439,5.138211382,14
14524,Phyllotis gerbillus,Paralomys_gerbillus,Paralomys_gerbillus_CRICETIDAE_RODENTIA,Myomorpha,1,0,0,0,0,0,0,87.86,0,0,0,13.199,1,0,0,NA,NA,NA,0,1,0,1,0.2,0.7,17.4,130.0233296,10.52380952,1.285714286,3.571428571
14105,Pearsonomys annectens,Pearsonomys_annectens,Pearsonomys_annectens_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,65.38,0,0,0,NA,1,0,0,NA,NA,NA,0,0,0,1,0.6,0.2,45.8,61.29433676,0.666666667,2.333333333,5.555555556
14444,Peromyscus attwateri,Peromyscus_attwateri,Peromyscus_attwateri_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,105.58,0,0,0,16.56158536,1,0,0,1,3.53,0,1,0,0,1,0.4,0.5,27.9,39.59908957,26.76576577,7.018018018,9.972972973
14445,Peromyscus aztecus,Peromyscus_aztecus,Peromyscus_aztecus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,102.29,0,0,0,20.2226138,1,0,0,NA,3.49,NA,NA,NA,NA,NA,0.7,0.45,40,87.13629539,21.68421053,5.463157895,10.33684211
14446,Peromyscus beatae,Peromyscus_beatae,Peromyscus_beatae_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,107.77,0,0,0,20.13242086,1,0,0,NA,2.3,0,0,0,0,1,1,0.1,20.7,86.89063442,21.7,5.1625,9.8125
14447,Peromyscus boylii,Peromyscus_boylii,Peromyscus_boylii_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,112.71,0,0,1,11.57935036,1,0,0,1,3.18,0,0,0,0,1,0.3,0.625,21.4,60.01552662,12.61610487,6.734082397,11.47191011
14448,Peromyscus bullatus,Peromyscus_bullatus,Peromyscus_bullatus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,107.29,0,0,0,13.4844136,1,0,0,NA,NA,0,NA,NA,NA,NA,0.43,0.466666667,40,79.66228464,22.33333333,8.166666667,11.66666667
14449,Peromyscus californicus,Peromyscus_californicus,Peromyscus_californicus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,117.67,0,0,0,14.76640126,1,0,0,2,1.94,0,0,0,0,1,0.5,0.4,43.5,80.07683872,7.043478261,3.652173913,6.463768116
14450,Peromyscus caniceps,Peromyscus_caniceps,Peromyscus_caniceps_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,127.27,0,0,0,22.62916672,1,0,0,NA,NA,NA,0,0,0,1,0,0.9,30.2,100.5354284,8.5,2.5,4.75
14452,Peromyscus crinitus,Peromyscus_crinitus,Peromyscus_crinitus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,126.58,0,0,0,11.19021634,1,0,0,1,3.08,0,0,0,0,1,0.3,0.733333333,18,43.17337609,9.084388186,6.316455696,10.56540084
14453,Peromyscus dickeyi,Peromyscus_dickeyi,Peromyscus_dickeyi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,95.48,0,0,0,NA,1,0,0,NA,NA,NA,0,0,0,1,0.3,0.65,28.6,90.52731691,10.16666667,3,6.166666667
14454,Peromyscus difficilis,Peromyscus_difficilis,Peromyscus_difficilis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,122.28,0,0,0,16.84333559,1,0,0,NA,3.88,0,NA,NA,NA,NA,0.3,0.6,28,91.64747401,20.5625,7.2625,12.35
14455,Peromyscus eremicus,Peromyscus_eremicus,Peromyscus_eremicus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,118.64,0,0,0,18.65270089,1,0,0,1,2.52,NA,0,0,0,1,0.2,0.75,23.7,74.65797961,17.77941176,6.319852941,11.25
14456,Peromyscus eva,Peromyscus_eva,Peromyscus_eva_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,131.03,0,0,0,21.77038986,1,0,0,NA,2.5,0,0,0,0,1,0.33,0.7,22,94.84752197,5.419354839,1.483870968,3.032258065
14457,Peromyscus fraterculus,Peromyscus_fraterculus,Peromyscus_fraterculus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,118.64,0,0,0,19.20770505,1,0,0,NA,6,0,0,1,0,1,0.2,0.733333333,24.3,81.36701201,5.631578947,2.013157895,3.802631579
14458,Peromyscus furvus,Peromyscus_furvus,Peromyscus_furvus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,109.09,0,0,0,19.50820796,1,0,0,NA,1.94,0,0,0,0,1,1,0.1,33,85.85811681,20.73076923,7.346153846,12.53846154
14460,Peromyscus gossypinus,Peromyscus_gossypinus,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,81.28,0,0,0,17.51468839,1,0,0,1,3.7,0,1,0,0,1,0.433,0.385714286,29.4,23.03257651,20.40408163,5.47755102,6.432653061
14461,Peromyscus grandis,Peromyscus_grandis,Peromyscus_grandis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,101.68,0,0,0,19.38869208,1,0,0,NA,2.43,NA,0,0,0,1,1,0.1,71,77.47420435,37.55555556,6.777777778,14.77777778
14462,Peromyscus gratus,Peromyscus_gratus,Peromyscus_gratus_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,98.03,0,0,0,16.82855587,1,0,0,NA,3,0,1,0,0,1,0.375,0.5875,27.4,93.15748063,18.775,7.48125,12.1
14463,Peromyscus guardia,Peromyscus_guardia,Peromyscus_guardia_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,110.2,0,0,0,18.5,1,0,0,NA,NA,NA,0,0,0,1,0,0.9,33.7,NA,0,0,0
14464,Peromyscus guatemalensis,Peromyscus_guatemalensis,Peromyscus_guatemalensis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,103,0,0,0,16.27325125,1,0,0,NA,1.94,NA,0,0,0,1,1,0.1,40,85.15060315,17.58823529,3.529411765,7.529411765
14465,Peromyscus gymnotis,Peromyscus_gymnotis,Peromyscus_gymnotis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,81.63,0,0,0,26.78378422,1,0,0,NA,NA,NA,0,0,0,1,0.667,0.333333333,40,92.43128712,18.83333333,2.904761905,6.214285714
14466,Peromyscus hooperi,Peromyscus_hooperi,Peromyscus_hooperi_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,134.94,0,0,0,18.74626355,1,0,0,NA,3.09,NA,0,0,0,1,0.3,0.8,36,71.53667182,22.35294118,6.470588235,13.23529412
14467,Peromyscus hylocetes,Peromyscus_hylocetes,Peromyscus_hylocetes_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,98.65,0,0,0,17.05735677,1,0,0,NA,NA,0,0,0,0,1,1,0.1,42.6,105.2296342,17.35714286,7.821428571,9.714285714
14468,Peromyscus interparietalis,Peromyscus_interparietalis,Peromyscus_interparietalis_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,110.86,0,0,0,20.62574073,1,0,0,NA,2.39,0,0,0,0,1,0,0.9,28,73.00356116,6.666666667,1.666666667,3.666666667
14469,Peromyscus keeni,Peromyscus_keeni,Peromyscus_keeni_CRICETIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,94.69,0,0,0,4.625338355,1,0,0,1,5.99,0,NA,NA,NA,NA,0.387,0.6,21.3,43.40213435,0.419354839,2.967741935,3.44516129
